Id,Name,Title,Release,Steam Rating,Average Rating,Average Rating Z,Tags
7860,NecroVision,"<a href=""https://store.steampowered.com/app/7860/"">NecroVision</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/7860/header.jpg"" alt=""NecroVision""width=""200px"">",2009,69% (813 reviews),3.9879165793818436,-1.4529283832428086,"Action, FPS, World War I, Zombies, Horror, Shooter"
15320,IL-2 Sturmovik: 1946,"<a href=""https://store.steampowered.com/app/15320/"">IL-2 Sturmovik: 1946</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/15320/header.jpg"" alt=""IL-2 Sturmovik: 1946""width=""200px"">",2006,"89% (1,818 reviews)",4.2976905291097305,-1.0306879608090662,"Simulation, Flight, World War II, Military, Historical, Realistic"
225360,DARK,"<a href=""https://store.steampowered.com/app/225360/"">DARK</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/225360/header.jpg"" alt=""DARK""width=""200px"">",2013,51% (631 reviews),4.8476221380540725,-0.2810982839679382,"Stealth, Action, Vampire, RPG, Third Person, Dark"
4520,Full Spectrum Warrior,"<a href=""https://store.steampowered.com/app/4520/"">Full Spectrum Warrior</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/4520/header.jpg"" alt=""Full Spectrum Warrior""width=""200px"">",2004,65% (190 reviews),3.8729829282857553,-1.6095898243784958,"Strategy, Action, Tactical, Military, Singleplayer, Simulation"
46340,Theatre of War 2: Africa 1943,"<a href=""https://store.steampowered.com/app/46340/"">Theatre of War 2: Africa 1943</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/46340/header.jpg"" alt=""Theatre of War 2: Africa 1943""width=""200px"">",2009,72% (152 reviews),4.080356242441626,-1.3269275932658535,"Strategy, Simulation, World War II, RTS"
22490,Fallout: New Vegas (22490),"<a href=""https://store.steampowered.com/app/22490/"">Fallout: New Vegas (22490)</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/22490/header.jpg"" alt=""Fallout: New Vegas (22490)""width=""200px"">",2010,"93% (8,274 reviews)",7.129488198424749,2.8292216448527157,"RPG, Post-apocalyptic, Open World, Atmospheric, Story Rich, Action"
65530,SpellForce 2: Faith in Destiny,"<a href=""https://store.steampowered.com/app/65530/"">SpellForce 2: Faith in Destiny</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/65530/header.jpg"" alt=""SpellForce 2: Faith in Destiny""width=""200px"">",2012,57% (135 reviews),6.216940209847791,1.5853641528774651,"RPG, Strategy, Fantasy, RTS, Multiplayer"
476620,Call of Duty®: WWII (476620),"<a href=""https://store.steampowered.com/app/476620/"">Call of Duty®: WWII (476620)</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/476600/header.jpg"" alt=""Call of Duty®: WWII (476620)""width=""200px"">",2017,"62% (18,423 reviews)",5.636021976970771,0.7935378541686092,"World War II, FPS, Multiplayer, War, Zombies, Action"
467390,Approaching Blocks,"<a href=""https://store.steampowered.com/app/467390/"">Approaching Blocks</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/467390/header.jpg"" alt=""Approaching Blocks""width=""200px"">",2016,62% (209 reviews),4.7871952492480405,-0.36346374781093865,"Indie, Casual, Singleplayer"
378370,Nomad,"<a href=""https://store.steampowered.com/app/378370/"">Nomad</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/378370/header.jpg"" alt=""Nomad""width=""200px"">",2015,"59% (4,469 reviews)",5.091237866950384,0.050964526255585285,"Survival, Multiplayer, Open World Survival Craft, Free to Play, Zombies, Open World"
733790,Not Tonight,"<a href=""https://store.steampowered.com/app/733790/"">Not Tonight</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/733790/header.jpg"" alt=""Not Tonight""width=""200px"">",2018,"86% (1,223 reviews)",5.385304766666146,0.45179530001443663,"Simulation, Life Sim, RPG, Pixel Graphics, Political, Alternate History"
476460,Picross Touch,"<a href=""https://store.steampowered.com/app/476460/"">Picross Touch</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/476460/header.jpg"" alt=""Picross Touch""width=""200px"">",2016,"93% (1,117 reviews)",5.676436208418794,0.8486248689867953,"Free to Play, Puzzle, Casual, Indie, Strategy, Singleplayer"
726390,Scream Collector,"<a href=""https://store.steampowered.com/app/726390/"">Scream Collector</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/726390/header.jpg"" alt=""Scream Collector""width=""200px"">",2017,85% (636 reviews),6.7885851867169835,2.3645504489730587,"Free to Play, Casual, Clicker, Pixel Graphics, Horror, Idler"
289520,King's Bounty: Dark Side,"<a href=""https://store.steampowered.com/app/289520/"">King&#x27;s Bounty: Dark Side</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/289520/header.jpg"" alt=""King&#x27;s Bounty: Dark Side""width=""200px"">",2014,71% (978 reviews),6.898222807207579,2.513993083614366,"RPG, Strategy, Turn-Based Strategy, Hex Grid, Turn-Based, Adventure"
63910,King's Bounty: Crossworlds,"<a href=""https://store.steampowered.com/app/63910/"">King&#x27;s Bounty: Crossworlds</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/63910/header.jpg"" alt=""King&#x27;s Bounty: Crossworlds""width=""200px"">",2010,91% (818 reviews),6.071661705090968,1.3873408611418359,"RPG, Strategy, Turn-Based Strategy, Turn-Based, Hex Grid, Fantasy"
1048540,Kao the Kangaroo: Round 2 (2003 re-release),"<a href=""https://store.steampowered.com/app/1048540/"">Kao the Kangaroo: Round 2 (2003 re-release)</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/1048540/header.jpg"" alt=""Kao the Kangaroo: Round 2 (2003 re-release)""width=""200px"">",2019,"95% (1,638 reviews)",4.003240255090365,-1.4320412966750475,"Adventure, 3D Platformer, Action, Casual, Platformer, Classic"
448000,Sparkle ZERO,"<a href=""https://store.steampowered.com/app/448000/"">Sparkle ZERO</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/448000/header.jpg"" alt=""Sparkle ZERO""width=""200px"">",2016,44% (138 reviews),5.009728098805213,-0.060138163187235624,"Indie, Simulation, Action"
428950,"Kivi, Toilet and Shotgun","<a href=""https://store.steampowered.com/app/428950/"">Kivi, Toilet and Shotgun</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/428950/header.jpg"" alt=""Kivi, Toilet and Shotgun""width=""200px"">",2016,48% (196 reviews),4.978972930306064,-0.10205929745468732,"Indie, Action, Casual, Adventure, Pixel Graphics, 2D"
314000,Pool Nation FX Lite,"<a href=""https://store.steampowered.com/app/314000/"">Pool Nation FX Lite</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/314000/header.jpg"" alt=""Pool Nation FX Lite""width=""200px"">",2015,"68% (1,596 reviews)",3.454935389209043,-2.179413625418557,"Free to Play, Sports, Pool, Multiplayer, Simulation, Casual"
512360,Double Fine Adventure (512360),"<a href=""https://store.steampowered.com/app/512360/"">Double Fine Adventure (512360)</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/402590/header.jpg"" alt=""Double Fine Adventure (512360)""width=""200px"">",2015,nan,4.223135949495935,-1.1323103122629303,"Documentary, Indie, Game Development, Gaming, Episodic"
293540,Guns and Robots,"<a href=""https://store.steampowered.com/app/293540/"">Guns and Robots</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/293540/header.jpg"" alt=""Guns and Robots""width=""200px"">",2014,"65% (1,722 reviews)",4.009199113385025,-1.4239190163936675,"Free to Play, Action, Robots, Multiplayer, Shooter, Third-Person Shooter"
215690,Zeno Clash 2,"<a href=""https://store.steampowered.com/app/215690/"">Zeno Clash 2</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/215690/header.jpg"" alt=""Zeno Clash 2""width=""200px"">",2013,82% (562 reviews),5.070981491018413,0.023353874236571977,"Action, Indie, Surreal, Beat &#x27;em up, Fighting, First-Person"
214870,Painkiller Hell & Damnation,"<a href=""https://store.steampowered.com/app/214870/"">Painkiller Hell &amp; Damnation</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/214870/header.jpg"" alt=""Painkiller Hell &amp; Damnation""width=""200px"">",2012,"77% (2,252 reviews)",4.697695192209207,-0.4854576789504589,"Action, FPS, Gore, Co-op, Horror, Singleplayer"
34830,Sniper: Ghost Warrior,"<a href=""https://store.steampowered.com/app/34830/"">Sniper: Ghost Warrior</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/34830/header.jpg"" alt=""Sniper: Ghost Warrior""width=""200px"">",2010,"56% (3,863 reviews)",5.048084540776412,-0.007856038511480149,"Action, Sniper, FPS, Multiplayer, Singleplayer, Stealth"
39650,The Guild II,"<a href=""https://store.steampowered.com/app/39650/"">The Guild II</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/39650/header.jpg"" alt=""The Guild II""width=""200px"">",2006,69% (500 reviews),4.668914256281201,-0.5246878161358322,"Simulation, Strategy, Life Sim, Medieval, RPG, Trading"
684270,Silicon Zeroes,"<a href=""https://store.steampowered.com/app/684270/"">Silicon Zeroes</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/684270/header.jpg"" alt=""Silicon Zeroes""width=""200px"">",2017,90% (196 reviews),6.031955747855633,1.333219266440568,"Simulation, Indie, Programming, Puzzle, Singleplayer, Difficult"
457890,TumbleSeed,"<a href=""https://store.steampowered.com/app/457890/"">TumbleSeed</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/457890/header.jpg"" alt=""TumbleSeed""width=""200px"">",2017,89% (76 reviews),3.7062814916155657,-1.8368138537126708,"Action Roguelike, Indie, Action, Adventure, Nature, Roguelite"
460950,Katana ZERO,"<a href=""https://store.steampowered.com/app/460950/"">Katana ZERO</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/460950/header.jpg"" alt=""Katana ZERO""width=""200px"">",2019,"98% (35,974 reviews)",5.060335170057508,0.008842301963155615,"Pixel Graphics, Great Soundtrack, Platformer, Action, Story Rich, Cyberpunk"
350070,Environmental Station Alpha,"<a href=""https://store.steampowered.com/app/350070/"">Environmental Station Alpha</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/350070/header.jpg"" alt=""Environmental Station Alpha""width=""200px"">",2015,86% (892 reviews),4.196889321319146,-1.1680860363952013,"Metroidvania, Pixel Graphics, Indie, Adventure, Action, Platformer"
328070,Reflex Arena,"<a href=""https://store.steampowered.com/app/328070/"">Reflex Arena</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/328070/header.jpg"" alt=""Reflex Arena""width=""200px"">",2014,"84% (1,309 reviews)",5.025091149680352,-0.03919740591217034,"Arena Shooter, FPS, Action, Indie, Fast-Paced, Multiplayer"
259780,Nimble Quest,"<a href=""https://store.steampowered.com/app/259780/"">Nimble Quest</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/259780/header.jpg"" alt=""Nimble Quest""width=""200px"">",2013,89% (628 reviews),4.731921271938018,-0.4388054850663748,"Casual, Indie, Action, Pixel Graphics, Arcade, Singleplayer"
209060,Drunken Robot Pornography,"<a href=""https://store.steampowered.com/app/209060/"">Drunken Robot Pornography</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/209060/header.jpg"" alt=""Drunken Robot Pornography""width=""200px"">",2014,84% (475 reviews),4.842780672870005,-0.28769749060333955,"Arena Shooter, Bullet Hell, FPS, Shooter, Arcade, First-Person"
209870,Blacklight: Retribution,"<a href=""https://store.steampowered.com/app/209870/"">Blacklight: Retribution</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/209870/header.jpg"" alt=""Blacklight: Retribution""width=""200px"">",2012,49% (161 reviews),5.339832741142159,0.38981420934160155,"Free to Play, FPS, Multiplayer, Action, Shooter, Gun Customization"
213650,Dwarfs - F2P,"<a href=""https://store.steampowered.com/app/213650/"">Dwarfs - F2P</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/213650/header.jpg"" alt=""Dwarfs - F2P""width=""200px"">",2012,"84% (1,626 reviews)",4.476619891359841,-0.7867965375029652,"Free to Play, Strategy, Casual, Indie, Singleplayer, Arcade"
205060,BIT.TRIP CORE,"<a href=""https://store.steampowered.com/app/205060/"">BIT.TRIP CORE</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/205060/header.jpg"" alt=""BIT.TRIP CORE""width=""200px"">",2012,59% (122 reviews),4.372138773796541,-0.9292105502210459,"Indie, Action, Rhythm, Music"
19830,Tom Clancy's Rainbow Six® 3 Gold,"<a href=""https://store.steampowered.com/app/19830/"">Tom Clancy&#x27;s Rainbow Six® 3 Gold</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/19830/header.jpg"" alt=""Tom Clancy&#x27;s Rainbow Six® 3 Gold""width=""200px"">",2003,"92% (1,220 reviews)",4.951344739285866,-0.13971817437992892,"Tactical, FPS, Action, Simulation, Strategy, Realistic"
973760,Thronebreaker: The Witcher Tales,"<a href=""https://store.steampowered.com/app/973760/"">Thronebreaker: The Witcher Tales</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/973760/header.jpg"" alt=""Thronebreaker: The Witcher Tales""width=""200px"">",2018,"91% (10,742 reviews)",5.72982694288584,0.9213996336021418,"RPG, Adventure, Card Game, Story Rich, Singleplayer, Female Protagonist"
666220,CS2D,"<a href=""https://store.steampowered.com/app/666220/"">CS2D</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/666220/header.jpg"" alt=""CS2D""width=""200px"">",2004,"89% (7,651 reviews)",3.758100434102595,-1.7661815355819401,"Free to Play, 2D, Shooter, Multiplayer, Action, Top-Down Shooter"
581970,Zombie Ballz,"<a href=""https://store.steampowered.com/app/581970/"">Zombie Ballz</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/581970/header.jpg"" alt=""Zombie Ballz""width=""200px"">",2017,71% (78 reviews),5.405105865225768,0.47878538174277857,"Puzzle, Level Editor, Indie, Casual, Action, Difficult"
555570,Infestation: The New Z,"<a href=""https://store.steampowered.com/app/555570/"">Infestation: The New Z</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/555570/header.jpg"" alt=""Infestation: The New Z""width=""200px"">",2016,"52% (32,606 reviews)",4.896774222964196,-0.21410105223111647,"Zombies, Free to Play, Survival, Multiplayer, Open World, Massively Multiplayer"
506140,Shop Heroes,"<a href=""https://store.steampowered.com/app/506140/"">Shop Heroes</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/506140/header.jpg"" alt=""Shop Heroes""width=""200px"">",2016,"68% (3,554 reviews)",5.427700247045954,0.5095828756339368,"Free to Play, Simulation, Casual, Crafting, Strategy, RPG"
488580,Hover 2030,"<a href=""https://store.steampowered.com/app/488580/"">Hover 2030</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/488580/header.jpg"" alt=""Hover 2030""width=""200px"">",2016,74% (71 reviews),4.824434844689696,-0.31270395175849874,"Action, Indie, Casual, Platformer, Sci-fi, Robots"
485730,Shift,"<a href=""https://store.steampowered.com/app/485730/"">Shift</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/485730/header.jpg"" alt=""Shift""width=""200px"">",2016,76% (239 reviews),4.821244848704993,-0.3170521070934659,"Indie, Strategy, Puzzle, Anime, Singleplayer, Relaxing"
455940,Odd||Even,"<a href=""https://store.steampowered.com/app/455940/"">Odd||Even</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/455940/header.jpg"" alt=""Odd||Even""width=""200px"">",2016,48% (31 reviews),5.341424610495742,0.39198402248730585,"Education, Puzzle Platformer, Casual, Board Game, Logic, Family Friendly"
447890,Cat on a Diet,"<a href=""https://store.steampowered.com/app/447890/"">Cat on a Diet</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/447890/header.jpg"" alt=""Cat on a Diet""width=""200px"">",2016,81% (459 reviews),5.124476338447033,0.09627055104600173,"Cats, Casual, Action, Indie, Puzzle, Physics"
439910,Risky Rescue,"<a href=""https://store.steampowered.com/app/439910/"">Risky Rescue</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/439910/header.jpg"" alt=""Risky Rescue""width=""200px"">",2016,81% (198 reviews),4.854781371099522,-0.27133982110149146,"Casual, Action, Indie, Multiplayer"
415350,Shooting Stars!,"<a href=""https://store.steampowered.com/app/415350/"">Shooting Stars!</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/415350/header.jpg"" alt=""Shooting Stars!""width=""200px"">",2016,85% (428 reviews),4.8344704804236,-0.2990247799772788,"Indie, Action, Shoot &#x27;Em Up, Memes, Pixel Graphics, 2D"
394690,Tower Unite,"<a href=""https://store.steampowered.com/app/394690/"">Tower Unite</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/394690/header.jpg"" alt=""Tower Unite""width=""200px"">",2016,"89% (11,169 reviews)",6.1060080275583495,1.4341569530708445,"Mini Golf, Multiplayer, Casual, Early Access, Character Customization, Massively Multiplayer"
1012880,60 Seconds! Reatomized,"<a href=""https://store.steampowered.com/app/1012880/"">60 Seconds! Reatomized</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/1012880/header.jpg"" alt=""60 Seconds! Reatomized""width=""200px"">",2019,"94% (5,466 reviews)",4.179005386606126,-1.1924629091265475,"Strategy, Simulation, Casual, Survival, Adventure, Post-apocalyptic"
348730,Abyss Raiders: Uncharted,"<a href=""https://store.steampowered.com/app/348730/"">Abyss Raiders: Uncharted</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/348730/header.jpg"" alt=""Abyss Raiders: Uncharted""width=""200px"">",2015,32% (85 reviews),5.109811451710271,0.07628143325184025,"Strategy, Action, Adventure, Indie, Tower Defense"
339290,Castle,"<a href=""https://store.steampowered.com/app/339290/"">Castle</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/339290/header.jpg"" alt=""Castle""width=""200px"">",2015,47% (34 reviews),4.6476262408542395,-0.5537046544934539,"Casual, Indie, Action, Building, Puzzle, Difficult"
281750,Munin,"<a href=""https://store.steampowered.com/app/281750/"">Munin</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/281750/header.jpg"" alt=""Munin""width=""200px"">",2014,83% (635 reviews),5.74321446439824,0.9396476261906154,"Indie, Casual, Puzzle Platformer, Puzzle, Adventure, Platformer"
255300,Journey of a Roach,"<a href=""https://store.steampowered.com/app/255300/"">Journey of a Roach</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/255300/header.jpg"" alt=""Journey of a Roach""width=""200px"">",2013,"88% (1,155 reviews)",4.6756494288678585,-0.5155073730396561,"Adventure, Indie, Point &amp; Click, Puzzle, Comedy, Singleplayer"
738060,Freddy Fazbear's Pizzeria Simulator,"<a href=""https://store.steampowered.com/app/738060/"">Freddy Fazbear&#x27;s Pizzeria Simulator</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/738060/header.jpg"" alt=""Freddy Fazbear&#x27;s Pizzeria Simulator""width=""200px"">",2017,"93% (15,141 reviews)",4.424569649250245,-0.857744130854312,"Free to Play, Horror, Singleplayer, Survival Horror, Robots, Simulation"
737800,F1 2018,"<a href=""https://store.steampowered.com/app/737800/"">F1 2018</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/737800/header.jpg"" alt=""F1 2018""width=""200px"">",2018,"87% (4,508 reviews)",6.796491209463213,2.3753268308704745,"Racing, Automobile Sim, Simulation, Sports, Multiplayer, Driving"
438740,Friday the 13th: The Game,"<a href=""https://store.steampowered.com/app/438740/"">Friday the 13th: The Game</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/438740/header.jpg"" alt=""Friday the 13th: The Game""width=""200px"">",2017,"78% (51,146 reviews)",6.058729478801134,1.3697134631749486,"Horror, Multiplayer, Survival Horror, Survival, Gore, Violent"
523660,HYPERCHARGE: Unboxed,"<a href=""https://store.steampowered.com/app/523660/"">HYPERCHARGE: Unboxed</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/523660/header.jpg"" alt=""HYPERCHARGE: Unboxed""width=""200px"">",2020,"90% (1,530 reviews)",5.482643409524406,0.5844736924864384,"Action, Shooter, Online Co-Op, FPS, Singleplayer, Third-Person Shooter"
282560,RollerCoaster Tycoon World™,"<a href=""https://store.steampowered.com/app/282560/"">RollerCoaster Tycoon World™</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/282560/header.jpg"" alt=""RollerCoaster Tycoon World™""width=""200px"">",2016,"25% (2,951 reviews)",5.774381801526576,0.9821305709532837,"Simulation, Building, Management, Strategy, Sandbox, Singleplayer"
270850,Car Mechanic Simulator 2014,"<a href=""https://store.steampowered.com/app/270850/"">Car Mechanic Simulator 2014</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/270850/header.jpg"" alt=""Car Mechanic Simulator 2014""width=""200px"">",2014,"82% (3,741 reviews)",5.173018145453555,0.16243593749678498,"Automobile Sim, Simulation, Singleplayer, Education, First-Person, Realistic"
588210,HELLION,"<a href=""https://store.steampowered.com/app/588210/"">HELLION</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/588210/header.jpg"" alt=""HELLION""width=""200px"">",2019,"54% (4,029 reviews)",4.638445178977212,-0.566218990991897,"Simulation, Multiplayer, Space, Survival, Open World, Sci-fi"
921710,Galaxy Squad,"<a href=""https://store.steampowered.com/app/921710/"">Galaxy Squad</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/921710/header.jpg"" alt=""Galaxy Squad""width=""200px"">",2019,76% (326 reviews),4.433497733858019,-0.8455746175055548,"Strategy, Turn-Based Tactics, Space, Turn-Based Combat, Turn-Based Strategy, Sci-fi"
455980,Judgment: Apocalypse Survival Simulation,"<a href=""https://store.steampowered.com/app/455980/"">Judgment: Apocalypse Survival Simulation</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/455980/header.jpg"" alt=""Judgment: Apocalypse Survival Simulation""width=""200px"">",2018,"80% (1,705 reviews)",4.727847837988082,-0.4443578191902983,"Colony Sim, Survival, Base Building, Post-apocalyptic, Strategy, Simulation"
843380,Super Animal Royale,"<a href=""https://store.steampowered.com/app/843380/"">Super Animal Royale</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/843380/header_alt_assets_3.jpg"" alt=""Super Animal Royale""width=""200px"">",2021,"93% (21,152 reviews)",6.840332137076497,2.4350846375278166,"Battle Royale, Cute, Multiplayer, Free to Play, Massively Multiplayer, Casual"
585450,Shadows: Awakening,"<a href=""https://store.steampowered.com/app/585450/"">Shadows: Awakening</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/585450/header.jpg"" alt=""Shadows: Awakening""width=""200px"">",2018,"76% (1,284 reviews)",4.9741436344127825,-0.10864191661884845,"RPG, Action, Hack and Slash, Isometric, Singleplayer, Loot"
612020,Zombidle : REMONSTERED,"<a href=""https://store.steampowered.com/app/612020/"">Zombidle : REMONSTERED</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/612020/header.jpg"" alt=""Zombidle : REMONSTERED""width=""200px"">",2017,"86% (1,526 reviews)",5.96896750967761,1.24736253019787,"Free to Play, Clicker, Casual, Indie, Zombies, Strategy"
575330,Oh...Sir! The Hollywood Roast,"<a href=""https://store.steampowered.com/app/575330/"">Oh...Sir! The Hollywood Roast</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/575330/header.jpg"" alt=""Oh...Sir! The Hollywood Roast""width=""200px"">",2017,89% (240 reviews),4.482464895609636,-0.7788294470948528,"Indie, Simulation, Adventure, Multiplayer, Funny, Comedy"
489460,The Last Leviathan,"<a href=""https://store.steampowered.com/app/489460/"">The Last Leviathan</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/489460/header.jpg"" alt=""The Last Leviathan""width=""200px"">",2016,68% (432 reviews),4.4308703163343335,-0.8491559447478398,"Simulation, Sandbox, Building, Naval, Adventure, Strategy"
468490,Neon Space,"<a href=""https://store.steampowered.com/app/468490/"">Neon Space</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/468490/header.jpg"" alt=""Neon Space""width=""200px"">",2016,77% (307 reviews),5.021333718354614,-0.044319009557793394,"Casual, Action, Indie, Strategy, Adventure, Great Soundtrack"
429470,Space Pilgrim Episode I: Alpha Centauri,"<a href=""https://store.steampowered.com/app/429470/"">Space Pilgrim Episode I: Alpha Centauri</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/429470/header.jpg"" alt=""Space Pilgrim Episode I: Alpha Centauri""width=""200px"">",2015,"87% (1,146 reviews)",5.071161847337383,0.023599710687240143,"Adventure, RPGMaker, Sci-fi, Space, Indie, Female Protagonist"
398940,Respawn Man,"<a href=""https://store.steampowered.com/app/398940/"">Respawn Man</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/398940/header.jpg"" alt=""Respawn Man""width=""200px"">",2015,84% (19 reviews),4.844488523665652,-0.28536958781473765,"Indie, Action, Platformer"
373730,Way of Gold and Steel,"<a href=""https://store.steampowered.com/app/373730/"">Way of Gold and Steel</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/373730/header.jpg"" alt=""Way of Gold and Steel""width=""200px"">",2015,54% (71 reviews),4.517842566301547,-0.7306075658462964,"Indie, Strategy, Roguelike, RTS, Pixel Graphics"
363510,STAR-BOX: RPG Adventures in Space,"<a href=""https://store.steampowered.com/app/363510/"">STAR-BOX: RPG Adventures in Space</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/363510/header.jpg"" alt=""STAR-BOX: RPG Adventures in Space""width=""200px"">",2015,27% (47 reviews),5.133676507533141,0.10881093181330875,"Indie, RPG, Adventure, Simulation, RPGMaker, Action"
355000,GlassWire,"<a href=""https://store.steampowered.com/app/355000/"">GlassWire</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/355000/header.jpg"" alt=""GlassWire""width=""200px"">",2016,nan,5.520775744746971,0.6364503462589864,"Utilities, Software, Free to Play"
348670,Immune - True Survival,"<a href=""https://store.steampowered.com/app/348670/"">Immune - True Survival</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/348670/header.jpg"" alt=""Immune - True Survival""width=""200px"">",2016,58% (720 reviews),5.363424682406706,0.42197143642388113,"Survival, Adventure, Massively Multiplayer, Zombies, Open World, Action"
340050,Survivalist,"<a href=""https://store.steampowered.com/app/340050/"">Survivalist</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/340050/header.jpg"" alt=""Survivalist""width=""200px"">",2015,"80% (2,012 reviews)",4.831046513359492,-0.30369185188832226,"Survival, Zombies, RPG, Open World, Action, Strategy"
329970,KeeperRL,"<a href=""https://store.steampowered.com/app/329970/"">KeeperRL</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/329970/header.jpg"" alt=""KeeperRL""width=""200px"">",2015,88% (729 reviews),4.624801921760731,-0.5848155666417201,"Early Access, Base Building, Roguelike, Villain Protagonist, Management, Sandbox"
315460,Dig or Die,"<a href=""https://store.steampowered.com/app/315460/"">Dig or Die</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/315460/header.jpg"" alt=""Dig or Die""width=""200px"">",2018,"90% (3,388 reviews)",4.564406378037377,-0.6671383052621409,"Survival, Open World Survival Craft, Sandbox, Crafting, 2D, Open World"
273500,Over 9000 Zombies!,"<a href=""https://store.steampowered.com/app/273500/"">Over 9000 Zombies!</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/273500/header.jpg"" alt=""Over 9000 Zombies!""width=""200px"">",2015,"87% (1,031 reviews)",4.872433168341336,-0.2472793656285708,"Zombies, Multiplayer, Twin Stick Shooter, Co-op, Tower Defense, Top-Down"
