User,Game,Rating
user638,36015,9.0
user645,36015,9.0
user665,36015,7.0
user712,36015,8.0
user788,36015,7.5
user930,36015,8.5
user961,36015,7.5
user1020,112,9.0
user1021,112,8.0
user1061,112,6.0
user1080,112,7.0
user1085,112,7.0
user1098,112,4.0
user1150,112,4.0
user1160,112,5.0
user1187,112,7.5
user1188,112,8.0
user1196,112,6.0
user12,112,6.0
user1219,112,8.0
user1225,112,7.0
user1230,112,7.0
user1238,112,4.0
user1244,112,8.0
user1254,112,8.0
user1262,112,8.0
user1275,112,6.0
user1354,112,7.0
user1361,112,8.5
user1372,112,6.0
user265,112,7.23
user275,112,8.0
user279,112,6.0
user289,112,7.0
user297,112,7.0
user299,112,5.0
user3,112,7.0
user305,112,7.0
user315,112,8.0
user317,112,6.0
user322,112,2.0
user33,112,7.0
user331,112,6.0
user333,112,9.0
user343,112,6.0
user357,112,5.0
user370,112,7.0
user389,112,7.0
user394,112,6.5
user396,112,6.0
user399,112,7.0
user404,112,6.0
user409,112,6.0
user413,112,8.0
user446,112,6.0
user448,112,5.0
user455,112,6.0
user472,112,5.0
user482,112,6.9
user534,112,6.0
user6,112,7.5
user605,112,7.0
user632,112,7.7
user656,112,3.0
user67,112,5.0
user682,112,9.0
user688,112,6.5
user708,112,7.0
user712,112,8.0
user715,112,6.0
user716,112,9.0
user727,112,9.0
user729,112,6.0
user763,112,6.5
user795,112,7.0
user833,112,7.2
user873,112,6.0
user887,112,6.5
user890,112,8.0
user905,112,8.0
user916,112,4.0
user926,112,6.0
user93,112,7.0
user939,112,7.0
user940,112,6.0
user989,112,2.0
user1020,2719,3.0
user1085,2719,4.0
user1201,2719,2.0
user1210,2719,5.0
user1222,2719,5.0
user1229,2719,5.0
user1244,2719,2.5
user1253,2719,5.0
user1268,2719,3.0
user1286,2719,8.0
user13,2719,4.0
user1308,2719,1.0
user1330,2719,7.0
user1337,2719,6.0
user152,2719,5.0
user16,2719,3.0
user163,2719,5.0
user273,2719,4.0
user275,2719,7.0
user292,2719,4.0
user297,2719,5.0
user300,2719,5.0
user304,2719,2.0
user309,2719,7.0
user310,2719,2.2
user315,2719,3.0
user317,2719,5.0
user325,2719,7.0
user327,2719,2.0
user363,2719,5.0
user370,2719,4.0
user381,2719,5.0
user398,2719,4.0
user410,2719,4.0
user415,2719,2.2
user421,2719,4.0
user443,2719,4.0
user448,2719,5.0
user457,2719,5.0
user527,2719,3.5
user566,2719,3.0
user632,2719,6.0
user788,2719,5.0
user795,2719,4.0
user824,2719,3.0
user83,2719,4.0
user831,2719,5.0
user837,2719,3.0
user872,2719,5.0
user906,2719,3.0
user916,2719,2.0
user926,2719,6.0
user930,2719,3.0
user944,2719,6.0
user948,2719,3.0
user995,2719,6.0
user1020,269595,8.0
user1081,269595,8.0
user35,269595,4.0
user788,269595,8.0
user944,269595,8.0
user948,269595,6.0
user1020,204027,5.0
user1024,204027,7.0
user1050,204027,3.0
user1052,204027,7.0
user1076,204027,5.0
user1110,204027,6.0
user1151,204027,5.0
user1160,204027,7.0
user1201,204027,7.0
user1213,204027,6.0
user1254,204027,6.0
user1311,204027,8.0
user1319,204027,7.0
user165,204027,7.0
user24,204027,7.0
user286,204027,7.84
user332,204027,7.0
user347,204027,6.0
user365,204027,5.0
user366,204027,7.0
user378,204027,6.0
user506,204027,8.0
user517,204027,7.5
user521,204027,7.0
user523,204027,7.0
user605,204027,6.0
user645,204027,7.0
user665,204027,6.0
user692,204027,8.3
user700,204027,6.0
user736,204027,7.1
user753,204027,8.0
user777,204027,7.0
user788,204027,7.5
user8,204027,7.0
user829,204027,4.0
user837,204027,7.0
user839,204027,6.5
user866,204027,7.9
user890,204027,9.0
user914,204027,8.0
user923,204027,5.0
user944,204027,9.0
user948,204027,6.0
user996,204027,7.0
user1020,2398,3.0
user1030,2398,10.0
user1085,2398,4.9
user1087,2398,6.0
user1244,2398,7.0
user1286,2398,7.0
user13,2398,6.0
user1328,2398,6.0
user1330,2398,7.0
user1337,2398,6.0
user1370,2398,6.0
user1389,2398,6.5
user199,2398,6.0
user228,2398,7.0
user275,2398,10.0
user279,2398,8.0
user292,2398,6.0
user297,2398,6.0
user304,2398,3.0
user308,2398,6.0
user310,2398,6.5
user313,2398,4.0
user315,2398,7.0
user319,2398,6.0
user363,2398,6.0
user37,2398,6.0
user383,2398,8.0
user400,2398,7.0
user415,2398,6.5
user435,2398,9.0
user446,2398,2.0
user527,2398,8.0
user569,2398,6.0
user613,2398,6.0
user665,2398,6.5
user709,2398,7.0
user716,2398,8.0
user741,2398,7.0
user756,2398,5.0
user757,2398,7.0
user763,2398,8.0
user833,2398,7.0
user837,2398,8.0
user855,2398,7.0
user897,2398,10.0
user901,2398,6.0
user906,2398,6.0
user930,2398,3.0
user964,2398,7.0
user973,2398,6.9
user989,2398,4.0
user995,2398,7.0
user1020,21175,6.0
user118,21175,7.1
user1365,21175,7.0
user35,21175,7.75
user948,21175,5.0
user1020,179303,7.0
user1052,179303,8.0
user1110,179303,4.0
user120,179303,8.0
user1201,179303,4.0
user3,179303,6.0
user38,179303,4.0
user443,179303,6.0
user503,179303,7.0
user665,179303,6.0
user736,179303,7.4
user741,179303,6.0
user829,179303,6.0
user866,179303,7.2
user930,179303,7.5
user939,179303,6.0
user995,179303,8.0
user1020,54998,7.0
user1021,54998,8.0
user1048,54998,7.0
user105,54998,7.0
user106,54998,7.0
user1077,54998,8.0
user1080,54998,8.0
user1081,54998,9.0
user1082,54998,5.0
user1095,54998,7.5
user1098,54998,6.0
user1103,54998,9.0
user1107,54998,8.0
user1110,54998,7.0
user1111,54998,8.0
user1113,54998,8.5
user1126,54998,9.0
user1127,54998,8.5
user1134,54998,7.0
user1137,54998,8.7
user1158,54998,7.0
user1176,54998,5.0
user1184,54998,8.0
user1186,54998,8.0
user1188,54998,8.0
user1192,54998,7.5
user1203,54998,7.0
user1210,54998,8.5
user1219,54998,6.0
user1222,54998,6.0
user1229,54998,6.0
user1230,54998,5.0
user1233,54998,8.0
user1238,54998,8.0
user1253,54998,7.0
user1254,54998,6.0
user1262,54998,8.5
user1268,54998,7.0
user129,54998,4.0
user1308,54998,7.0
user1314,54998,6.0
user1337,54998,7.0
user134,54998,7.8
user1362,54998,6.0
user1377,54998,8.0
user1385,54998,6.5
user16,54998,6.0
user162,54998,8.0
user167,54998,7.0
user196,54998,7.0
user273,54998,6.75
user275,54998,6.0
user277,54998,7.0
user281,54998,8.5
user290,54998,6.0
user299,54998,3.0
user309,54998,8.0
user311,54998,5.5
user317,54998,9.0
user321,54998,7.5
user327,54998,8.0
user331,54998,7.5
user339,54998,7.0
user340,54998,8.0
user343,54998,8.5
user344,54998,7.5
user346,54998,7.0
user350,54998,7.5
user357,54998,7.0
user36,54998,7.5
user366,54998,8.0
user377,54998,10.0
user394,54998,7.0
user396,54998,7.5
user399,54998,9.0
user402,54998,8.5
user404,54998,7.0
user416,54998,6.0
user420,54998,7.5
user426,54998,8.0
user429,54998,10.0
user448,54998,6.0
user449,54998,9.0
user455,54998,7.0
user467,54998,7.0
user468,54998,6.0
user474,54998,10.0
user482,54998,8.1
user485,54998,8.0
user507,54998,8.0
user508,54998,8.5
user531,54998,10.0
user534,54998,8.0
user546,54998,7.5
user598,54998,8.0
user603,54998,10.0
user632,54998,6.7
user656,54998,6.0
user664,54998,6.667000000000001
user665,54998,6.0
user667,54998,5.0
user670,54998,5.0
user688,54998,7.5
user689,54998,8.5
user690,54998,8.0
user700,54998,8.0
user708,54998,7.0
user711,54998,7.0
user712,54998,7.0
user716,54998,8.0
user726,54998,7.0
user736,54998,6.8
user756,54998,7.0
user770,54998,8.0
user788,54998,7.5
user794,54998,8.6
user795,54998,8.0
user813,54998,6.0
user840,54998,8.0
user866,54998,8.6
user873,54998,6.0
user880,54998,6.5
user892,54998,8.0
user896,54998,7.5
user901,54998,6.0
user905,54998,8.0
user907,54998,7.5
user909,54998,9.0
user913,54998,7.5
user917,54998,8.0
user93,54998,7.0
user930,54998,7.0
user938,54998,9.0
user939,54998,8.5
user946,54998,7.0
user948,54998,6.0
user961,54998,7.0
user98,54998,7.0
user987,54998,5.0
user989,54998,5.0
user995,54998,9.0
user1020,233208,7.5
user1311,233208,9.0
user1020,194594,4.0
user1023,194594,7.0
user1024,194594,7.5
user103,194594,8.0
user1059,194594,8.0
user1061,194594,9.0
user1076,194594,7.5
user1089,194594,7.0
user1098,194594,4.0
user1129,194594,7.0
user1145,194594,6.5
user1175,194594,5.04
user1201,194594,5.0
user1211,194594,6.0
user1222,194594,6.0
user1229,194594,6.0
user1253,194594,8.0
user1282,194594,9.0
user1284,194594,7.5
user1294,194594,7.5
user1295,194594,6.0
user1319,194594,7.0
user1321,194594,7.1
user199,194594,7.0
user20,194594,7.6
user232,194594,6.0
user275,194594,7.0
user3,194594,8.0
user317,194594,8.0
user331,194594,8.0
user332,194594,7.0
user339,194594,8.0
user347,194594,8.0
user35,194594,6.0
user351,194594,7.8
user363,194594,7.0
user365,194594,6.0
user366,194594,7.0
user37,194594,7.0
user372,194594,9.0
user383,194594,7.0
user4,194594,8.5
user401,194594,6.5
user404,194594,6.0
user438,194594,7.5
user439,194594,8.0
user44,194594,7.0
user443,194594,7.0
user459,194594,8.75
user493,194594,7.0
user534,194594,7.0
user56,194594,5.5
user573,194594,6.5
user611,194594,7.5
user612,194594,7.0
user638,194594,8.5
user651,194594,8.0
user665,194594,8.0
user672,194594,7.0
user708,194594,6.0
user710,194594,7.0
user712,194594,7.0
user736,194594,6.4
user741,194594,8.0
user765,194594,8.0
user774,194594,9.0
user777,194594,7.8
user784,194594,8.5
user788,194594,8.0
user801,194594,7.0
user829,194594,10.0
user83,194594,6.0
user833,194594,7.0
user864,194594,6.0
user867,194594,9.0
user910,194594,7.0
user936,194594,7.0
user939,194594,7.0
user948,194594,7.0
user949,194594,8.0
user961,194594,8.0
user965,194594,8.0
user1020,124378,6.0
user948,124378,5.0
user1020,1525,7.0
user1316,1525,5.0
user496,1525,6.0
user819,1525,5.1
user1020,23828,7.0
user496,23828,6.0
user1020,2394,2.0
user1085,2394,4.0
user1087,2394,4.0
user111,2394,7.0
user1186,2394,6.0
user1210,2394,4.0
user1222,2394,4.0
user1225,2394,7.0
user1229,2394,4.0
user1231,2394,4.5
user1244,2394,4.0
user1250,2394,6.0
user1254,2394,7.0
user13,2394,5.0
user1330,2394,6.0
user1388,2394,6.0
user16,2394,3.0
user275,2394,8.0
user292,2394,4.0
user296,2394,5.0
user3,2394,6.0
user310,2394,1.0
user312,2394,6.0
user315,2394,5.0
user317,2394,5.0
user330,2394,5.0
user363,2394,5.5
user378,2394,5.0
user389,2394,6.0
user400,2394,4.0
user415,2394,1.0
user419,2394,5.0
user421,2394,3.0
user443,2394,6.0
user453,2394,6.0
user467,2394,5.0
user624,2394,5.0
user656,2394,3.0
user667,2394,5.0
user715,2394,5.0
user736,2394,6.5
user757,2394,7.0
user782,2394,5.0
user795,2394,5.0
user827,2394,7.0
user83,2394,4.5
user836,2394,5.0
user837,2394,5.0
user855,2394,5.0
user905,2394,4.0
user906,2394,5.5
user926,2394,4.0
user948,2394,4.0
user973,2394,6.6
user985,2394,8.0
user995,2394,6.0
user1020,3163,5.0
user17,3163,5.0
user297,3163,8.0
user396,3163,7.0
user819,3163,5.5
user1020,87200,4.0
user468,87200,5.0
user656,87200,3.0
user948,87200,4.0
user1020,171630,6.0
user232,171630,6.0
user351,171630,8.0
user893,171630,4.0
user1020,23107,6.0
user1041,23107,7.0
user1080,23107,5.0
user1095,23107,7.0
user1158,23107,7.0
user1208,23107,7.0
user1218,23107,8.0
user1219,23107,7.0
user1226,23107,5.0
user1230,23107,7.0
user1340,23107,8.0
user279,23107,7.0
user284,23107,5.0
user310,23107,6.7
user321,23107,7.0
user396,23107,6.0
user415,23107,6.7
user467,23107,4.0
user506,23107,7.0
user527,23107,6.5
user553,23107,6.0
user624,23107,7.0
user670,23107,4.0
user688,23107,6.0
user715,23107,5.0
user733,23107,8.0
user787,23107,7.0
user887,23107,5.5
user905,23107,8.0
user925,23107,8.0
user989,23107,4.0
user1020,136356,4.0
user1192,136356,6.1
user1222,136356,7.0
user344,136356,5.7
user400,136356,6.0
user788,136356,7.0
user93,136356,6.0
user1020,194880,4.0
user1023,194880,6.8
user1024,194880,4.0
user1076,194880,6.0
user1111,194880,8.0
user1160,194880,5.0
user1174,194880,7.0
user1282,194880,7.0
user1318,194880,8.0
user264,194880,8.0
user277,194880,6.0
user342,194880,5.0
user347,194880,7.0
user35,194880,5.0
user366,194880,7.5
user396,194880,7.0
user404,194880,6.0
user443,194880,5.0
user448,194880,7.0
user521,194880,7.0
user573,194880,8.0
user656,194880,5.5
user665,194880,6.0
user736,194880,7.0
user8,194880,7.0
user83,194880,8.0
user86,194880,9.0
user914,194880,7.0
user948,194880,5.0
user99,194880,6.5
user1020,1555,4.0
user1160,1555,8.0
user1271,1555,9.0
user1304,1555,7.0
user287,1555,4.75
user413,1555,7.0
user503,1555,8.0
user527,1555,6.5
user709,1555,7.0
user832,1555,7.0
user948,1555,5.0
user1020,207338,5.0
user1365,207338,6.0
user948,207338,5.0
user1020,236272,7.0
user1195,236272,6.0
user1264,236272,7.0
user458,236272,7.0
user467,236272,6.0
user944,236272,8.0
user1020,142326,6.0
user1076,142326,8.0
user1097,142326,6.5
user1098,142326,8.0
user1192,142326,7.8
user1198,142326,7.0
user120,142326,8.0
user1222,142326,7.0
user1244,142326,6.0
user1385,142326,8.2
user264,142326,6.0
user277,142326,5.0
user279,142326,7.0
user317,142326,7.0
user332,142326,7.0
user339,142326,8.0
user37,142326,5.0
user418,142326,8.0
user426,142326,7.5
user482,142326,6.7
user544,142326,6.0
user564,142326,7.0
user640,142326,6.0
user642,142326,7.0
user665,142326,7.0
user700,142326,7.0
user707,142326,7.5
user730,142326,8.0
user736,142326,7.0
user753,142326,8.0
user865,142326,7.0
user882,142326,7.0
user901,142326,7.0
user926,142326,5.0
user944,142326,7.0
user964,142326,7.0
user1020,177197,5.0
user1211,177197,6.0
user172,177197,6.0
user438,177197,8.0
user656,177197,6.5
user961,177197,8.0
user1020,100423,7.5
user1024,100423,7.5
user1034,100423,6.0
user1037,100423,8.0
user1042,100423,9.0
user1043,100423,6.0
user1052,100423,9.0
user1059,100423,8.0
user1060,100423,9.0
user1061,100423,3.0
user1064,100423,6.0
user1066,100423,8.0
user1076,100423,6.0
user1080,100423,7.0
user1087,100423,8.0
user1093,100423,5.0
user1098,100423,8.0
user1106,100423,7.5
user1110,100423,6.0
user1121,100423,7.0
user1126,100423,7.0
user1146,100423,8.5
user1160,100423,6.0
user1167,100423,7.0
user1175,100423,6.0
user1180,100423,6.0
user1185,100423,8.0
user12,100423,7.0
user120,100423,8.0
user1200,100423,8.0
user1201,100423,8.0
user1203,100423,3.0
user1208,100423,8.0
user1220,100423,4.0
user1222,100423,7.0
user1229,100423,5.0
user123,100423,6.66
user1234,100423,7.0
user1238,100423,5.0
user1241,100423,8.0
user1244,100423,6.0
user1247,100423,8.0
user1253,100423,7.0
user1266,100423,8.0
user1272,100423,6.5
user1274,100423,8.0
user1282,100423,7.0
user1287,100423,9.0
user1292,100423,3.0
user13,100423,8.0
user1308,100423,4.0
user1314,100423,5.0
user1318,100423,9.0
user1320,100423,7.9
user1329,100423,4.0
user1339,100423,7.5
user1340,100423,7.5
user1359,100423,8.0
user1361,100423,9.0
user1385,100423,5.5
user142,100423,9.0
user155,100423,7.0
user178,100423,8.0
user182,100423,9.0
user187,100423,6.0
user188,100423,6.5
user192,100423,6.0
user198,100423,7.0
user238,100423,10.0
user245,100423,8.0
user246,100423,7.0
user265,100423,7.24
user267,100423,5.0
user271,100423,6.0
user273,100423,6.25
user279,100423,8.0
user285,100423,8.0
user287,100423,7.0
user289,100423,6.0
user290,100423,6.0
user292,100423,7.5
user296,100423,9.0
user299,100423,7.0
user3,100423,7.0
user304,100423,7.5
user311,100423,7.5
user329,100423,7.0
user331,100423,7.0
user339,100423,5.0
user344,100423,7.9
user35,100423,5.0
user351,100423,8.8
user354,100423,9.0
user363,100423,7.0
user366,100423,7.5
user368,100423,7.0
user378,100423,5.0
user38,100423,6.0
user384,100423,8.0
user385,100423,7.0
user4,100423,7.0
user400,100423,7.5
user401,100423,4.0
user404,100423,7.0
user413,100423,7.0
user417,100423,2.0
user421,100423,7.0
user436,100423,7.5
user448,100423,6.0
user461,100423,7.0
user467,100423,7.0
user482,100423,6.6
user483,100423,9.0
user485,100423,7.0
user511,100423,8.0
user527,100423,7.2
user534,100423,8.0
user550,100423,6.0
user56,100423,8.5
user560,100423,9.0
user575,100423,7.0
user577,100423,8.0
user58,100423,8.0
user583,100423,8.0
user6,100423,5.5
user603,100423,6.0
user611,100423,7.25
user619,100423,7.7
user625,100423,4.0
user63,100423,6.0
user630,100423,6.5
user632,100423,5.0
user636,100423,8.0
user638,100423,7.0
user639,100423,6.0
user659,100423,9.0
user664,100423,6.0
user665,100423,4.0
user668,100423,6.0
user669,100423,8.0
user682,100423,6.5
user708,100423,3.0
user712,100423,6.0
user716,100423,9.0
user722,100423,6.0
user726,100423,7.0
user736,100423,6.0
user741,100423,6.0
user756,100423,7.0
user783,100423,8.0
user795,100423,7.0
user797,100423,7.5
user809,100423,8.0
user813,100423,6.0
user817,100423,8.0
user830,100423,8.0
user833,100423,7.0
user839,100423,6.0
user858,100423,6.0
user866,100423,7.5
user874,100423,8.3
user875,100423,8.0
user889,100423,7.5
user896,100423,8.0
user905,100423,9.0
user907,100423,7.0
user909,100423,9.0
user915,100423,7.0
user916,100423,7.0
user93,100423,7.0
user930,100423,7.5
user936,100423,7.0
user938,100423,6.0
user939,100423,8.0
user94,100423,5.0
user961,100423,10.0
user978,100423,5.0
user98,100423,7.25
user985,100423,7.0
user986,100423,6.0
user989,100423,7.0
user992,100423,7.0
user995,100423,8.0
user1020,163968,6.0
user1076,163968,5.0
user1080,163968,7.0
user1098,163968,10.0
user1101,163968,6.0
user1111,163968,7.0
user1176,163968,5.5
user1195,163968,7.0
user1201,163968,7.0
user1208,163968,7.0
user1215,163968,7.6
user1222,163968,7.0
user1229,163968,8.0
user1372,163968,6.0
user1385,163968,6.0
user148,163968,10.0
user165,163968,7.0
user188,163968,7.5
user245,163968,10.0
user273,163968,7.0
user285,163968,8.0
user317,163968,8.0
user318,163968,7.0
user324,163968,7.0
user35,163968,5.0
user363,163968,7.0
user365,163968,9.0
user366,163968,8.5
user368,163968,6.0
user386,163968,7.0
user426,163968,8.5
user443,163968,6.75
user448,163968,7.0
user534,163968,7.0
user539,163968,7.0
user563,163968,7.0
user564,163968,7.0
user665,163968,6.0
user682,163968,7.5
user690,163968,8.0
user712,163968,7.0
user726,163968,6.0
user736,163968,7.0
user753,163968,8.0
user756,163968,5.0
user763,163968,7.0
user837,163968,6.0
user839,163968,7.5
user866,163968,8.8
user913,163968,7.7
user921,163968,8.0
user93,163968,7.0
user934,163968,9.0
user944,163968,7.0
user948,163968,6.0
user96,163968,6.0
user961,163968,8.0
user996,163968,7.0
user1020,163640,7.0
user1126,163640,6.0
user1160,163640,5.0
user1175,163640,6.0
user1208,163640,7.0
user1285,163640,6.0
user1389,163640,7.0
user189,163640,9.0
user245,163640,8.0
user337,163640,6.0
user35,163640,4.0
user363,163640,6.0
user444,163640,7.0
user527,163640,7.5
user549,163640,8.0
user632,163640,6.7
user639,163640,6.0
user756,163640,6.0
user930,163640,6.5
user944,163640,7.0
user948,163640,6.0
user1020,1080,6.0
user1026,1080,8.0
user105,1080,7.0
user1055,1080,8.0
user1081,1080,8.0
user1089,1080,7.5
user1098,1080,8.0
user1145,1080,9.5
user1158,1080,6.0
user1160,1080,4.0
user1162,1080,10.0
user1192,1080,8.5
user120,1080,7.0
user1202,1080,6.0
user1222,1080,7.0
user123,1080,7.05
user1232,1080,6.0
user1281,1080,4.0
user1284,1080,6.0
user1311,1080,9.0
user1319,1080,6.0
user1327,1080,7.0
user1350,1080,6.0
user1358,1080,9.0
user142,1080,7.0
user182,1080,8.0
user222,1080,7.0
user256,1080,5.0
user271,1080,5.0
user277,1080,7.0
user287,1080,7.0
user290,1080,7.0
user308,1080,7.0
user331,1080,7.0
user332,1080,7.0
user344,1080,7.2
user366,1080,7.5
user377,1080,9.0
user381,1080,7.0
user386,1080,6.0
user396,1080,7.0
user403,1080,8.0
user404,1080,7.0
user409,1080,9.23
user411,1080,7.0
user427,1080,6.025
user443,1080,7.0
user448,1080,6.0
user504,1080,8.0
user506,1080,8.0
user526,1080,9.0
user534,1080,6.0
user539,1080,6.0
user545,1080,6.0
user549,1080,6.0
user564,1080,7.5
user6,1080,6.5
user605,1080,6.0
user625,1080,4.5
user632,1080,8.0
user665,1080,6.0
user672,1080,7.0
user686,1080,7.5
user690,1080,7.0
user701,1080,7.0
user718,1080,7.0
user730,1080,9.0
user736,1080,6.3
user753,1080,7.0
user763,1080,2.0
user777,1080,8.1
user788,1080,7.5
user827,1080,7.0
user829,1080,4.0
user83,1080,7.5
user830,1080,9.0
user833,1080,6.0
user837,1080,7.0
user864,1080,6.0
user866,1080,8.1
user872,1080,6.0
user893,1080,9.0
user901,1080,8.0
user913,1080,7.0
user944,1080,6.0
user948,1080,5.0
user96,1080,4.0
user987,1080,7.0
user1020,203417,7.0
user1059,203417,8.5
user1195,203417,5.0
user1222,203417,8.0
user1229,203417,7.0
user1253,203417,9.0
user1307,203417,8.0
user1372,203417,8.0
user230,203417,6.0
user344,203417,7.5
user35,203417,5.0
user366,203417,8.0
user368,203417,9.0
user396,203417,6.5
user427,203417,8.152999999999999
user443,203417,8.0
user517,203417,7.0
user522,203417,7.3
user638,203417,8.0
user784,203417,8.0
user823,203417,4.0
user866,203417,8.6
user944,203417,9.0
user946,203417,8.0
user948,203417,7.0
user957,203417,8.0
user1020,170,9.0
user1048,170,6.5
user1052,170,4.0
user1055,170,7.0
user106,170,3.0
user1064,170,5.0
user1150,170,5.0
user1208,170,4.0
user1222,170,5.0
user1231,170,6.0
user1253,170,6.0
user1257,170,7.0
user13,170,6.0
user196,170,5.0
user272,170,7.0
user275,170,7.0
user279,170,5.0
user289,170,6.0
user296,170,7.0
user297,170,7.0
user310,170,7.6
user396,170,4.0
user404,170,7.0
user415,170,7.6
user446,170,7.0
user467,170,6.0
user605,170,6.0
user613,170,2.0
user632,170,5.5
user639,170,6.0
user642,170,4.0
user662,170,7.3
user684,170,6.0
user700,170,7.0
user756,170,6.0
user795,170,7.0
user797,170,7.0
user829,170,2.0
user850,170,7.0
user909,170,6.0
user926,170,3.0
user93,170,7.0
user944,170,5.0
user948,170,5.0
user1020,233020,7.0
user1236,233020,6.0
user1244,233020,8.0
user1281,233020,4.0
user142,233020,7.0
user232,233020,6.0
user290,233020,7.0
user318,233020,7.0
user324,233020,7.5
user365,233020,4.0
user366,233020,7.0
user372,233020,7.25
user396,233020,6.0
user436,233020,7.5
user459,233020,8.0
user467,233020,7.0
user478,233020,7.5
user485,233020,7.0
user638,233020,6.5
user723,233020,9.0
user732,233020,8.0
user801,233020,7.0
user845,233020,8.0
user948,233020,5.5
user1020,157354,7.0
user1022,157354,8.8
user1051,157354,7.5
user1061,157354,4.0
user1072,157354,7.0
user1076,157354,8.0
user1081,157354,8.0
user1085,157354,7.75
user1087,157354,8.0
user1097,157354,7.0
user1098,157354,6.0
user1110,157354,9.0
user1111,157354,7.0
user1114,157354,9.0
user112,157354,9.0
user1126,157354,7.5
user1152,157354,10.0
user1167,157354,10.0
user1175,157354,6.0
user1176,157354,6.0
user1198,157354,6.0
user120,157354,7.0
user1201,157354,9.0
user1208,157354,7.0
user1222,157354,7.0
user1226,157354,8.0
user1229,157354,8.0
user1230,157354,10.0
user1244,157354,8.0
user1281,157354,6.0
user1308,157354,8.0
user1311,157354,8.5
user1313,157354,9.0
user1315,157354,8.0
user1320,157354,8.5
user1365,157354,8.0
user1385,157354,6.5
user142,157354,7.0
user148,157354,10.0
user162,157354,7.0
user187,157354,7.0
user188,157354,6.5
user189,157354,7.5
user230,157354,7.0
user232,157354,7.0
user24,157354,7.0
user245,157354,8.0
user265,157354,7.74
user273,157354,5.5
user275,157354,5.0
user277,157354,5.0
user284,157354,8.0
user287,157354,7.0
user296,157354,8.0
user299,157354,4.0
user3,157354,5.0
user310,157354,7.0
user317,157354,8.0
user329,157354,7.0
user339,157354,8.0
user34,157354,9.5
user344,157354,7.8
user35,157354,4.0
user360,157354,8.0
user363,157354,5.5
user365,157354,5.0
user366,157354,8.0
user37,157354,6.0
user377,157354,8.0
user383,157354,7.5
user394,157354,8.0
user396,157354,6.5
user4,157354,6.5
user404,157354,7.0
user409,157354,7.2
user415,157354,7.0
user417,157354,3.0
user420,157354,8.0
user426,157354,8.4
user429,157354,8.0
user436,157354,8.5
user442,157354,9.0
user443,157354,6.75
user446,157354,9.0
user448,157354,4.0
user455,157354,7.0
user482,157354,8.0
user485,157354,7.0
user498,157354,10.0
user50,157354,9.0
user513,157354,7.0
user530,157354,8.0
user534,157354,7.0
user538,157354,8.0
user539,157354,7.5
user540,157354,9.1
user544,157354,9.0
user549,157354,8.0
user563,157354,7.0
user573,157354,7.0
user581,157354,8.0
user6,157354,7.0
user60,157354,6.0
user605,157354,6.0
user620,157354,10.0
user625,157354,8.0
user659,157354,6.0
user665,157354,6.0
user666,157354,7.0
user668,157354,6.5
user672,157354,8.0
user677,157354,8.0
user681,157354,8.0
user69,157354,9.0
user690,157354,7.75
user700,157354,8.0
user707,157354,8.5
user708,157354,6.0
user718,157354,9.0
user720,157354,8.0
user736,157354,7.4
user740,157354,9.0
user751,157354,10.0
user753,157354,8.0
user763,157354,7.0
user77,157354,8.3
user784,157354,8.0
user788,157354,8.5
user795,157354,7.0
user797,157354,8.0
user799,157354,7.0
user803,157354,6.8
user813,157354,7.0
user814,157354,5.0
user823,157354,8.0
user829,157354,8.0
user83,157354,7.0
user833,157354,6.7
user837,157354,7.0
user840,157354,7.0
user859,157354,7.5
user865,157354,4.0
user866,157354,7.5
user885,157354,8.5
user892,157354,8.0
user912,157354,8.0
user913,157354,7.8
user917,157354,10.0
user921,157354,8.0
user927,157354,7.5
user93,157354,7.0
user939,157354,7.0
user944,157354,9.0
user948,157354,6.0
user957,157354,10.0
user96,157354,7.0
user961,157354,8.0
user965,157354,8.0
user996,157354,7.0
user1020,2529,10.0
user1112,2529,8.0
user1316,2529,7.0
user1385,2529,7.0
user389,2529,6.0
user491,2529,6.5
user496,2529,8.0
user1020,169124,6.0
user1076,169124,7.0
user1101,169124,6.0
user1111,169124,8.0
user1209,169124,8.5
user1211,169124,6.0
user1222,169124,6.0
user1236,169124,7.0
user1245,169124,5.0
user13,169124,7.0
user1315,169124,7.0
user265,169124,7.4
user277,169124,6.0
user290,169124,7.0
user324,169124,6.9
user344,169124,7.0
user38,169124,8.0
user383,169124,7.0
user400,169124,6.0
user404,169124,7.0
user483,169124,6.0
user52,169124,8.0
user534,169124,7.0
user539,169124,3.0
user563,169124,7.0
user564,169124,6.0
user605,169124,6.0
user638,169124,7.0
user643,169124,9.0
user656,169124,6.0
user67,169124,4.0
user672,169124,8.0
user684,169124,6.0
user731,169124,6.0
user736,169124,7.5
user788,169124,7.5
user789,169124,8.0
user829,169124,8.0
user837,169124,4.0
user908,169124,8.0
user93,169124,7.0
user939,169124,6.0
user944,169124,8.0
user948,169124,6.0
user995,169124,8.0
user1020,258,5.5
user1022,258,5.6
user1030,258,7.0
user1041,258,2.0
user1061,258,1.0
user1083,258,1.0
user1095,258,5.0
user1138,258,4.0
user1144,258,6.0
user1146,258,6.5
user1168,258,2.0
user1185,258,5.0
user1192,258,6.0
user1195,258,4.0
user120,258,6.0
user1201,258,3.0
user1203,258,2.0
user1208,258,7.0
user1216,258,6.0
